Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Decision Type Code,Decision Data Type,Decision Data,Decisions Average Persons Per Case,Recognized,Complementary Protection,Otherwise Closed,Rejected,Total Decided
2018,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,373,0,146,10,529
2018,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,5,0,11,84,100
2018,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,50,0,92,131,273
2018,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,5,0,10,0,15
2018,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2018,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,16,0,0,40,56
2018,SDN,MAR,Sudan,Morocco,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2018,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,5,0,5,0,10
2018,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,5,0,10,5,20
2018,SDN,NAM,Sudan,Namibia,G,Government,FI,P,Persons,0,5,0,0,0,5
2018,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,27,0,5,42,74
2018,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,28,0,0,21,49
2018,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,26,0,696,0,722
2018,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,0,18,18
2018,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,10,0,12,5,27
2018,SDN,OMN,Sudan,Oman,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2018,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,0,5,5
2018,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,20,0,5,0,25
2018,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,0,0,0,5,5
2018,SDN,RUS,Sudan,Russian Federation,G,Government,FI,P,Persons,0,0,0,5,0,5
2018,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,10,0,10
2018,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,0,0,0,12,12
2018,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,51,0,14,57,122
2018,SDN,SWE,Sudan,Sweden,G,Government,JR,P,Persons,0,10,0,18,59,87
2018,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,10,0,5,16,31
2018,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,14,21,27,38,100
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,0,0,5,14,19
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,0,0,0,33,33
2018,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,0,0,0,15,15
2018,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2018,SDN,TUR,Sudan,Türkiye,U,UNHCR,FI,P,Persons,0,5,0,27,5,37
2018,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,10,0,586,5,601
2018,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,5,0,5
2018,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,0,0,0,5,5
2018,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,20,0,13,0,33
2018,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,14,0,11,24,49
2018,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,91,0,38,40,169
2018,SDN,YEM,Sudan,Yemen,U,UNHCR,FA,P,Persons,0,0,0,5,0,5
2018,SDN,ZWE,Sudan,Zimbabwe,G,Government,FI,P,Persons,0,0,10,0,0,10
2019,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,0,0,12,0,12
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,358,0,5,400,763
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,2576,0,2444,688,5708
2019,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,33,0,10,11,54
2019,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,0,0,5,13,18
2019,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,60,0,0,12,72
2019,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,16,18,5,10,49
2019,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,10,0,5,22,37
2019,SDN,BEL,Sudan,Belgium,G,Government,RA,P,Persons,0,0,0,0,16,16
2019,SDN,BGR,Sudan,Bulgaria,G,Government,FA,P,Persons,0,0,0,5,0,5
2019,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,40,0,0,30,70
2019,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,633,0,34,26,693
2019,SDN,CAF,Sudan,Central African Republic,G,Government,FA,P,Persons,0,0,0,5,0,5
2019,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,5,0,157,0,162
2019,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2019,SDN,COG,Sudan,Congo,G,Government,FI,P,Persons,0,0,0,26,0,26
2019,SDN,DNK,Sudan,Denmark,G,Government,FI,P,Persons,0,0,0,0,5,5
2019,SDN,ECU,Sudan,Ecuador,G,Government,FA,P,Persons,0,5,0,0,0,5
2019,SDN,FIN,Sudan,Finland,G,Government,FI,C,Cases,0,14,0,5,0,19
2019,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,743,635,23,884,2285
2019,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,2397,199,28,1359,3983
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,114,0,62,41,217
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,1625,18,160,144,1947
2019,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,5,0,0,0,5
2019,SDN,GEO,Sudan,Georgia,G,Government,FI,P,Persons,0,0,0,5,0,5
2019,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,38,15,397,142,592
2019,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,74,31,309,295,709
2019,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,5,179,21,210
2019,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,60,0,5,0,65
2019,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,17,5,15,17,54
2019,SDN,HKG,Sudan,"China, Hong Kong Special Administrative Region",U,UNHCR,AR,P,Persons,0,5,0,0,0,5
2019,SDN,ISL,Sudan,Iceland,G,Government,AR,P,Persons,0,0,0,5,0,5
2019,SDN,ISL,Sudan,Iceland,G,Government,FI,P,Persons,0,0,0,5,0,5
2019,SDN,IND,Sudan,India,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2019,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,5,0,11,0,16
2019,SDN,IDN,Sudan,Indonesia,U,UNHCR,AR,P,Persons,0,0,0,10,0,10
2019,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,5,0,20,10,35
2019,SDN,IRL,Sudan,Ireland,G,Government,AR,P,Persons,0,11,0,0,0,11
2019,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,40,5,5,5,55
2019,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,0,0,149,0,149
2019,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,120,91,0,211
2019,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,104,36,0,99,239
2019,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,10,0,0,17,27
2019,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,335,0,94,65,494
2019,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,188,0,315,0,503
2019,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,0,0,0,20,20
2019,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,237,0,1063,23,1323
2019,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,5,0,31,50,86
2019,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,41,0,180,97,318
2019,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,5,0,0,15,20
2019,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2019,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2019,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,58,0,5,5,68
2019,SDN,MNE,Sudan,Montenegro,G,Government,FA,P,Persons,0,0,0,5,0,5
2019,SDN,MAR,Sudan,Morocco,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2019,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,5,0,11,0,16
2019,SDN,MLT,Sudan,Malta,G,Government,AR,P,Persons,0,5,0,5,0,10
2019,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,5,0,88,0,93
2019,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,27,0,26,38,91
2019,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,0,0,22,26,48
2019,SDN,NER,Sudan,Niger,G,Government,FI,P,Persons,0,358,0,148,36,542
2019,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,94,0,0,0,94
2019,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,5,10,15
2019,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,22,0,5,5,32
2019,SDN,NZL,Sudan,New Zealand,G,Government,FI,P,Persons,0,5,0,0,0,5
2019,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,26,0,5,0,31
2019,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,0,0,0,11,11
2019,SDN,ZAF,Sudan,South Africa,G,Government,FI,P,Persons,0,0,0,0,10,10
2019,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,12,0,12
2019,SDN,RWA,Sudan,Rwanda,G,Government,FI,P,Persons,0,13,0,0,0,13
2019,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,14,0,0,5,19
2019,SDN,SVK,Sudan,Slovakia,G,Government,FI,P,Persons,0,0,0,5,0,5
2019,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,14,0,12,41,67
2019,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,54,0,10,61,125
2019,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,0,0,5,5,10
2019,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,25,10,22,12,69
2019,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2019,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,18,0,0,0,18
2019,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2019,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,21,0,0,0,21
2019,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2019,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,320,0,0,5,325
2019,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,34,5,39
2019,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,0,0,64,0,64
2019,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,17,0,17,5,39
2019,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,14,0,10,19,43
2019,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,94,0,28,70,192
2019,SDN,YEM,Sudan,Yemen,U,UNHCR,FA,P,Persons,0,0,0,25,0,25
2020,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,329,0,0,69,398
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,3726,0,344,1991,6061
2020,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,14,0,0,0,14
2020,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,5,0,0,5,10
2020,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,15,0,18,52,85
2020,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,5,11,0,5,21
2020,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,35,0,0,50,85
2020,SDN,BEL,Sudan,Belgium,G,Government,RA,P,Persons,0,0,0,0,35,35
2020,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,5,0,0,0,5
2020,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,0,0,0,5,5
2020,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,412,0,22,5,457
2020,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,5,0,113,0,118
2020,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,5,0,19,0,24
2020,SDN,COD,Sudan,Democratic Republic of the Congo,G,Government,FI,P,Persons,0,0,0,5,0,5
2020,SDN,CUB,Sudan,Cuba,U,UNHCR,FI,P,Persons,0,10,0,0,0,10
2020,SDN,DNK,Sudan,Denmark,G,Government,AR,P,Persons,0,0,0,0,5,5
2020,SDN,DNK,Sudan,Denmark,G,Government,FI,P,Persons,0,0,0,0,5,5
2020,SDN,FIN,Sudan,Finland,G,Government,FI,P,Persons,0,11,0,0,0,11
2020,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,440,244,13,661,1358
2020,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,944,60,20,737,1761
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,12,0,11,5,28
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,817,5,518,55,1395
2020,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,5,0,0,0,5
2020,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,28,185,416,240,869
2020,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,86,17,360,96,559
2020,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,0,5,134,36,175
2020,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,89,0,10,0,99
2020,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,0,0,29,29
2020,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,44,10,11,35,100
2020,SDN,IND,Sudan,India,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2020,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,0,0,16,5,21
2020,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2020,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,17,0,5,0,22
2020,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,0,0,36,0,36
2020,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,10,99,0,109
2020,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,31,21,5,90,147
2020,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,0,0,12,0,12
2020,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,493,0,132,185,810
2020,SDN,JOR,Sudan,Jordan,U,UNHCR,RA,P,Persons,0,0,0,15,0,15
2020,SDN,KEN,Sudan,Kenya,G,Government,AR,P,Persons,0,0,0,10,0,10
2020,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,381,0,111,0,492
2020,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,11,0,10,0,21
2020,SDN,KWT,Sudan,Kuwait,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2020,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,431,0,1026,194,1651
2020,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,5,0,65,12,82
2020,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,56,0,289,320,665
2020,SDN,LKA,Sudan,Sri Lanka,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2020,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,21,0,5,12,38
2020,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,0,0,11,0,11
2020,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,12,0,0,5,17
2020,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,5,0,5,0,10
2020,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2020,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,18,0,210,19,247
2020,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,23,5,10,22,60
2020,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,0,0,5,5,10
2020,SDN,NER,Sudan,Niger,G,Government,AR,P,Persons,0,5,0,0,0,5
2020,SDN,NER,Sudan,Niger,G,Government,FI,P,Persons,0,788,0,76,16,880
2020,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,29,0,21,0,50
2020,SDN,NGA,Sudan,Nigeria,G,Government,FI,P,Persons,0,0,0,5,0,5
2020,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,0,5,5
2020,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,5,0,5,13,23
2020,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,0,5,5
2020,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,0,5,0,0,5
2020,SDN,RUS,Sudan,Russian Federation,G,Government,FI,P,Persons,0,0,0,5,0,5
2020,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,5,0,5
2020,SDN,RWA,Sudan,Rwanda,G,Government,FI,P,Persons,0,5,0,0,0,5
2020,SDN,SOM,Sudan,Somalia,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2020,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,95,5,0,5,105
2020,SDN,SVN,Sudan,Slovenia,G,Government,FI,P,Persons,0,0,0,11,0,11
2020,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,0,0,13,66,79
2020,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,34,0,23,81,138
2020,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,0,0,0,13,13
2020,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,10,5,16,10,41
2020,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2020,SDN,TGO,Sudan,Togo,G,Government,FI,P,Persons,0,0,0,5,0,5
2020,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,96,0,28,0,124
2020,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2020,SDN,UGA,Sudan,Uganda,G,Government,FI,P,Persons,0,58,0,0,0,58
2020,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,11,0,11
2020,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,5,0,0,0,5
2020,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,5,0,12,25,42
2020,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,51,0,39,31,121
2020,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2021,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,10,0,0,0,10
2021,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,163,0,0,893,1056
2021,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,932,0,928,1048,2908
2021,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,5,0,827,0,832
2021,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,0,0,0,5,5
2021,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,5,0,0,5,10
2021,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,0,13,0,5,18
2021,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,40,0,0,90,130
2021,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,5,0,0,0,5
2021,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,13,0,0,14,27
2021,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,438,0,14,27,479
2021,SDN,CAF,Sudan,Central African Republic,G,Government,FA,P,Persons,0,5,0,0,0,5
2021,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,0,10,0,0,10
2021,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,5,0,14,0,19
2021,SDN,COG,Sudan,Congo,G,Government,FI,P,Persons,0,0,0,0,5,5
2021,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,15,0,0,0,15
2021,SDN,FIN,Sudan,Finland,G,Government,FI,P,Persons,0,5,0,0,0,5
2021,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,334,138,107,415,994
2021,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,968,155,34,1399,2556
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,13,0,0,12,25
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,892,0,13,50,955
2021,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,5,0,0,0,5
2021,SDN,DEU,Sudan,Germany,G,Government,FI,P,Persons,0,80,26,92,120,318
2021,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,14,209,231,94,548
2021,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,10,145,19,179
2021,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,5,0,0,0,5
2021,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,5,5,35,45
2021,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,38,5,21,18,82
2021,SDN,ISL,Sudan,Iceland,G,Government,AR,P,Persons,0,0,0,5,0,5
2021,SDN,ISL,Sudan,Iceland,G,Government,FI,P,Persons,0,0,0,5,0,5
2021,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,5,0,0,14,19
2021,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,10,0,0,0,10
2021,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,41,0,5,5,51
2021,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,0,0,20,5,25
2021,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,57,62,5,49,173
2021,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,5,0,0,33,38
2021,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,209,0,99,141,449
2021,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,237,0,497,0,734
2021,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,0,0,5,23,28
2021,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,566,0,5091,105,5762
2021,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,10,0,5,77,92
2021,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,120,0,104,10,234
2021,SDN,LIE,Sudan,Liechtenstein,G,Government,FI,P,Persons,0,0,0,5,0,5
2021,SDN,LUX,Sudan,Luxembourg,G,Government,AR,P,Persons,0,0,0,5,5,10
2021,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,10,0,0,15,25
2021,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2021,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,5,0,0,0,5
2021,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,18,0,0,0,18
2021,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,34,0,13,0,47
2021,SDN,MLT,Sudan,Malta,G,Government,AR,P,Persons,0,0,0,0,5,5
2021,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,5,0,581,0,586
2021,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,33,5,79,33,150
2021,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,5,0,5,0,10
2021,SDN,NER,Sudan,Niger,G,Government,FI,P,Persons,0,106,0,290,60,456
2021,SDN,NER,Sudan,Niger,J,Joint,FI,P,Persons,0,50,0,13,0,63
2021,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,0,13,13
2021,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,5,0,5,0,10
2021,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,0,5,5
2021,SDN,PRT,Sudan,Portugal,G,Government,FI,P,Persons,0,0,10,0,0,10
2021,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,0,13,0,0,13
2021,SDN,ROU,Sudan,Romania,G,Government,JR,P,Persons,0,0,0,0,5,5
2021,SDN,ZAF,Sudan,South Africa,G,Government,AR,P,Persons,0,0,0,5,0,5
2021,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,5,0,5
2021,SDN,RWA,Sudan,Rwanda,G,Government,FI,P,Persons,0,133,0,0,0,133
2021,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,119,43,0,16,178
2021,SDN,SRB,Sudan,Serbia,G,Government,FI,P,Persons,0,0,0,5,0,5
2021,SDN,SVN,Sudan,Slovenia,G,Government,FI,P,Persons,0,0,0,5,0,5
2021,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,0,0,11,76,87
2021,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,10,0,5,53,68
2021,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,0,0,0,13,13
2021,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,14,5,19,5,43
2021,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,15,0,0,0,15
